Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
8.23,13.81,3.45,2.65,491,159,506,746,172,9.6,0.49,0.12,0.29,1.9,1210871.2202948316,620.0890429429284,8.782125,7.289999999999999,1.388540205403921,137623142.6751955,113.65630000000002,中型_重構造_標準天井,success,7.258455038070679,fcstd_outputs/sample286.FCStd
10.7,11.32,3.76,2.7,454,297,743,398,195,25.5,0.56,0.32,0.23,2.2,1379624.6153017299,1490.9715448414486,9.3181875,4.7,1.849945377151708,167105651.90380672,121.124,中型_重構造_標準天井,success,6.470266103744507,fcstd_outputs/sample287.FCStd
12.1,14.74,3.82,3.57,313,326,389,754,230,8.4,0.13,0.38,-0.25,1.1,1324008.0664831647,1287.7339836966423,8.754999999999999,6.91,0.9795196879375134,236142134.68953833,178.35399999999998,中型_重構造_高天井,success,10.886707067489624,fcstd_outputs/sample288.FCStd
11.46,9.16,2.81,3.28,203,386,380,305,262,-14.0,0.6,0.08,-0.37,1.3,1197339.1823850959,569.242256472299,9.0655625,6.85,0.5965932539986232,125689004.3960201,104.9736,中型_重構造_標準天井,success,4.894107103347778,fcstd_outputs/sample289.FCStd
10.36,12.06,2.71,3.78,276,288,579,533,274,15.8,0.19,0.27,-0.11,2.0,1314132.1212485745,1186.37475181716,9.2199375,5.67,1.411770127745634,164189769.8401909,124.9416,中型_重構造_標準天井,success,7.235706090927124,fcstd_outputs/sample290.FCStd
11.17,8.77,2.89,3.54,404,322,722,428,160,12.4,0.28,0.37,-0.11,3.1,1340846.6080448206,1267.0567501324997,9.0806875,6.01,1.5797549267551854,131350540.48601785,97.9609,小型_重構造_標準天井,success,5.654840707778931,fcstd_outputs/sample291.FCStd
9.96,12.52,3.43,3.37,293,282,355,426,202,-19.7,0.37,0.46,-0.23,1.7,1256621.0678660958,926.546261557145,9.37575,5.78,0.7949461474860774,156699641.86604786,124.6992,中型_重構造_標準天井,success,6.300568103790283,fcstd_outputs/sample292.FCStd
11.23,14.47,3.96,3.22,244,211,855,681,233,5.4,0.16,0.57,0.35,2.7,1292305.8057875074,1150.6642098809684,9.16,6.710000000000001,1.468003491100079,209997238.059439,162.49810000000002,中型_重構造_高天井,success,10.526226043701172,fcstd_outputs/sample293.FCStd
14.25,13.99,3.92,3.72,194,288,301,769,219,10.0,0.18,0.4,0.34,1.3,1349470.4084034136,1584.7773883254097,8.913149034528384,6.75,0.5526524718474936,269027046.94328356,199.35750000000002,中型_標準構造_高天井,success,11.19407606124878,fcstd_outputs/sample294.FCStd
12.86,11.9,4.05,3.16,348,392,897,662,303,-0.7,0.64,0.03,-0.04,3.2,1231448.9739317454,756.1681393259709,9.864,7.68,0.6952306587457644,188453562.27667072,153.034,中型_重構造_高天井,success,6.979074954986572,fcstd_outputs/sample295.FCStd
9.35,12.04,4.05,3.6,192,295,587,408,335,4.3,0.29,0.54,0.29,1.7,1248546.905230242,1046.0417691376542,9.19265625,7.32,1.3249173037152526,140553919.30938926,112.57399999999998,中型_標準構造_高天井,success,6.882577180862427,fcstd_outputs/sample296.FCStd
13.13,14.22,3.42,2.82,365,366,854,333,263,26.1,0.38,0.52,-0.04,3.0,1393471.6740400842,1562.495566893772,9.128,4.64,1.1566298165347404,260173145.3996805,186.70860000000002,中型_重構造_標準天井,success,10.934404134750366,fcstd_outputs/sample297.FCStd
9.19,10.82,3.85,2.8,330,264,583,646,293,-22.9,0.33,0.02,0.14,2.8,1224925.2747066088,645.0107197265178,8.638468750000001,5.46,1.057207570637156,121801424.63067141,99.4358,小型_重構造_標準天井,success,4.653407096862793,fcstd_outputs/sample298.FCStd
12.57,11.82,3.35,3.0,401,345,880,454,170,-2.0,0.52,0.21,-0.23,1.4,1317199.888053302,1187.2125011055853,9.299499999999998,7.550000000000001,1.309846618792396,195706134.64725068,148.5774,中型_重構造_標準天井,success,7.024877071380615,fcstd_outputs/sample299.FCStd
10.84,12.69,3.28,3.5,225,164,891,410,291,19.9,0.64,0.17,0.34,1.2,1270003.31195851,926.1823797195981,9.28696875,6.26,1.2287662656553069,174701147.59168783,137.5596,中型_重構造_標準天井,success,6.754905939102173,fcstd_outputs/sample300.FCStd
