Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,material_columns,material_floor1,material_floor2,material_roof,material_walls,material_balcony,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
10.5,9.51,3.38,2.7,455,517,594,551,464,-11.6,0.61,0.72,-0.09,3.4,0,0,0,1,1,0,763018.7723506877,1327.3769901689823,6.880920207122966,5.09,1.0990301515119765,76191239.51307791,99.855,小型_超重構造_標準天井_混合構造,success,6.346379995346069,fcstd_outputs/sample256.FCStd
8.68,8.95,2.97,3.47,450,544,768,597,437,-21.9,0.68,0.32,0.38,2.7,0,1,0,1,1,0,590849.3038369669,682.5538990664652,6.1510655277944135,5.0600000000000005,1.894515513833302,45900719.01787861,77.68599999999999,小型_超重構造_標準天井_混合構造,success,4.820688009262085,fcstd_outputs/sample257.FCStd
8.71,11.7,3.09,2.64,435,444,559,747,325,2.8,0.25,0.91,-0.24,2.7,1,0,1,0,0,1,901612.5920629787,1426.2571304876603,6.141382674473037,5.970000000000001,0.830973798808821,91880634.41936198,101.90700000000001,中型_超重構造_標準天井_混合構造,success,7.265769958496094,fcstd_outputs/sample258.FCStd
9.53,8.38,2.61,3.18,553,472,603,776,475,0.0,0.48,0.48,0.39,2.3,1,0,1,0,1,1,766192.7226603152,795.7370090097202,6.376904255999573,7.25,2.0214491262516834,61189223.5014645,79.8614,小型_超重構造_標準天井_木造中心,success,5.569190740585327,fcstd_outputs/sample259.FCStd
8.07,9.77,3.0,3.42,521,443,567,426,383,-9.9,0.6,0.23,-0.46,1.1,0,0,0,0,1,0,577681.4549251464,1256.2882333347852,6.253708942962476,6.76,1.5181731498484017,45546658.86397275,78.8439,小型_超重構造_標準天井_RC中心,success,4.873257875442505,fcstd_outputs/sample260.FCStd
8.7,11.29,2.7,3.41,451,441,572,519,329,2.2,0.65,0.31,-0.37,2.5,0,1,1,0,1,1,502816.6448333315,881.5456382611942,6.743458735124125,7.029999999999999,1.5167881152674902,49388159.30546431,98.22299999999998,小型_超重構造_標準天井_木造中心,success,5.539178848266602,fcstd_outputs/sample261.FCStd
10.91,11.51,2.71,3.43,596,357,632,761,308,-7.2,0.24,0.91,0.05,3.0,0,0,1,1,1,0,773746.4343809715,1165.5075162604128,6.703858917927965,5.529999999999999,1.256543162409894,97162512.12559955,125.5741,中型_超重構造_標準天井_混合構造,success,8.404623985290527,fcstd_outputs/sample262.FCStd
9.46,9.3,3.12,2.89,359,489,410,511,400,-21.7,0.27,0.22,-0.02,2.6,1,1,0,1,0,1,431180.5783728136,577.5671334220128,5.929757108327733,5.08,0.8514053681320926,37934404.9240834,87.97800000000001,小型_超重構造_標準天井_木造中心,success,5.106007099151611,fcstd_outputs/sample263.FCStd
10.86,8.26,3.49,2.97,380,379,550,414,361,-21.0,0.54,0.36,-0.47,1.2,0,0,0,1,1,1,491993.92516182846,1052.043827296006,6.092461881062198,5.65,1.466259537398125,44133626.26514659,89.7036,小型_重構造_標準天井_混合構造,success,5.861231803894043,fcstd_outputs/sample264.FCStd
10.75,10.15,2.82,3.05,361,463,403,574,310,12.6,0.39,0.88,-0.28,1.9,1,1,1,0,0,0,731835.2113604613,1637.4601220950774,6.209956914957997,5.49,0.6757073245222528,79852369.49956833,109.1125,中型_超重構造_標準天井_混合構造,success,7.373534917831421,fcstd_outputs/sample265.FCStd
11.4,11.21,2.82,2.84,534,527,585,400,360,11.2,0.63,0.19,-0.42,2.7,1,1,1,0,0,1,586308.0892548737,945.2710966838932,6.4928506914227455,6.630000000000001,0.7814536858360841,74926655.95823734,127.79400000000001,中型_超重構造_標準天井_木造中心,success,6.507085800170898,fcstd_outputs/sample266.FCStd
8.08,9.16,2.6,3.2,398,432,655,761,377,2.7,0.66,0.69,0.38,2.5,1,0,1,0,0,1,853929.8824162747,1066.8115292242153,6.272401621079753,6.98,1.654349721444123,63201741.601299256,74.0128,小型_超重構造_標準天井_混合構造,success,5.107462167739868,fcstd_outputs/sample267.FCStd
9.73,11.52,3.32,2.7,496,544,415,689,347,-18.2,0.33,0.1,0.39,3.3,1,0,0,1,1,0,510895.455986089,649.5191923834107,6.440914245720873,5.93,0.5791225455119122,57266067.303298324,112.0896,中型_超重構造_標準天井_混合構造,success,5.548113107681274,fcstd_outputs/sample268.FCStd
11.79,11.37,2.7,3.1,392,588,504,776,436,16.0,0.24,0.37,0.49,1.9,0,1,1,0,1,1,743055.193464131,1076.423505061989,6.276493732448489,6.15,1.5002504961175203,99608257.7108117,134.05229999999997,中型_超重構造_標準天井_木造中心,success,7.970881223678589,fcstd_outputs/sample269.FCStd
11.08,8.61,3.07,3.31,362,446,527,732,464,27.6,0.2,0.81,0.29,2.8,0,0,0,0,1,1,1071528.2692887278,1999.9999999999998,5.746272354716982,3.49,2.055993037032957,102222511.05622147,95.3988,小型_超重構造_標準天井_混合構造,success,8.00308108329773,fcstd_outputs/sample270.FCStd
9.47,8.09,2.95,3.13,415,581,409,403,481,-12.2,0.75,0.25,-0.32,1.8,0,0,0,1,0,1,609560.980925121,1271.3591363015069,6.582155901232686,6.529999999999999,1.1505464628032283,46699868.73892965,76.6123,小型_超重構造_標準天井_混合構造,success,4.587175130844116,fcstd_outputs/sample271.FCStd
11.42,11.42,2.96,2.96,575,439,541,788,475,9.8,0.39,0.01,-0.21,2.3,1,0,0,0,0,1,803409.9607859303,1026.3721906868018,6.432356534995222,6.77,0.45276066928601355,104777834.8098422,130.4164,中型_超重構造_標準天井_混合構造,success,8.870960235595703,fcstd_outputs/sample272.FCStd
8.1,9.45,3.13,3.05,356,386,674,594,478,-10.7,0.3,0.43,0.24,3.4,0,1,0,0,0,0,691950.5892519811,1276.939055066829,6.474644892362753,6.18,1.192149744956679,52965357.854292884,76.54499999999999,小型_重構造_標準天井_RC中心,success,5.007955074310303,fcstd_outputs/sample273.FCStd
9.18,11.93,2.99,2.92,397,351,626,537,311,19.8,0.75,0.29,0.44,2.1,1,0,0,1,0,1,608714.266076537,1154.4650916944313,6.373759059814107,5.27,0.9811350929920046,66664803.76361053,109.5174,中型_重構造_標準天井_混合構造,success,5.990356922149658,fcstd_outputs/sample274.FCStd
8.2,8.87,3.45,2.76,426,514,426,441,405,-12.9,0.29,0.94,0.14,1.5,1,0,0,0,1,1,723876.4399736207,1410.5552984422955,6.039387056210384,5.460000000000001,0.6537839170759968,52650428.98504131,72.73399999999998,小型_超重構造_標準天井_混合構造,success,5.0231239795684814,fcstd_outputs/sample275.FCStd
8.77,8.75,3.17,3.44,418,522,770,760,405,19.4,0.79,0.76,-0.34,1.5,1,1,0,0,1,1,932521.1363742453,844.2106250360002,6.2248671923932655,4.8100000000000005,2.108593813678718,71559340.70251864,76.7375,小型_超重構造_標準天井_木造中心,success,5.3631439208984375,fcstd_outputs/sample276.FCStd
10.49,11.54,2.79,2.83,524,531,664,697,356,19.8,0.24,0.27,0.31,1.2,1,1,1,0,1,0,725200.0061151984,786.94210363144,5.6429479369727815,5.77,1.7257600832852042,87788796.66027288,121.0546,中型_超重構造_標準天井_木造中心,success,6.252624273300171,fcstd_outputs/sample277.FCStd
8.74,10.97,3.05,2.72,391,520,494,796,493,8.3,0.42,0.26,-0.41,2.7,1,0,0,0,1,0,787054.0597395587,1121.2662108508348,6.5311196788049095,6.42,1.099122505107783,75461011.72889747,95.87780000000001,小型_超重構造_標準天井_混合構造,success,5.07637095451355,fcstd_outputs/sample278.FCStd
11.57,10.55,2.98,2.65,541,593,687,702,341,-2.1,0.72,0.88,0.01,1.4,1,0,1,1,1,0,628566.8522589407,576.5545723112521,6.444075866645889,6.539999999999999,1.2563952254055628,76725069.9707092,122.0635,中型_超重構造_標準天井_木造中心,success,7.347316026687622,fcstd_outputs/sample279.FCStd
11.87,8.64,2.8,3.24,383,360,617,626,452,-5.8,0.44,0.01,0.48,1.7,1,0,1,0,1,0,416757.8200549838,427.3853289925933,6.238850337000574,7.67,0.6915024910129027,42741348.399814956,102.5568,中型_重構造_標準天井_混合構造,success,5.46939492225647,fcstd_outputs/sample280.FCStd
9.13,10.8,3.33,3.1,489,491,619,689,373,4.7,0.83,0.11,0.2,2.2,0,1,1,1,0,0,565192.5488109309,820.7023644772776,6.9871505123179665,7.279999999999999,1.6649093725595814,55730246.08295304,98.60400000000001,小型_超重構造_標準天井_混合構造,success,5.335744142532349,fcstd_outputs/sample281.FCStd
10.75,11.28,2.98,2.84,490,409,531,432,308,-9.4,0.18,1.0,-0.39,1.4,0,0,0,0,0,1,937903.8222570141,2000.0,5.968271572878228,5.8100000000000005,0.5803870203539354,113730217.48688552,121.25999999999999,中型_超重構造_標準天井_RC中心,success,8.192068099975586,fcstd_outputs/sample282.FCStd
9.59,8.95,2.98,3.48,559,350,623,533,486,-20.9,0.28,0.22,0.17,2.1,0,1,1,0,1,1,586598.404865786,849.6541512994112,6.09299448834202,5.16,2.210607805027631,50348034.38883284,85.83049999999999,小型_超重構造_標準天井_木造中心,success,5.891982078552246,fcstd_outputs/sample283.FCStd
10.03,11.89,2.98,2.99,390,578,542,474,472,-27.4,0.66,0.94,0.39,2.3,1,0,0,1,0,1,923313.1960389391,1565.6412651645232,5.957991659950109,3.51,0.7957735869494393,110111284.82605694,119.2567,中型_超重構造_標準天井_混合構造,success,9.175620794296265,fcstd_outputs/sample284.FCStd
10.31,11.54,3.34,3.21,470,506,429,656,340,17.0,0.61,0.69,-0.21,3.3,1,1,0,0,0,1,694713.3426555903,1176.6016725339734,7.02282875026087,5.550000000000001,0.5117062507957714,82655187.25447123,118.9774,中型_超重構造_標準天井_混合構造,success,7.548568964004517,fcstd_outputs/sample285.FCStd
9.38,8.02,3.34,3.41,444,377,754,791,449,-7.6,0.79,0.01,-0.2,3.4,1,1,0,0,1,0,579488.429889288,503.2896130187097,6.757254898157483,6.99,1.0406375749242303,43593523.8083394,75.2276,小型_超重構造_標準天井_混合構造,success,4.513905048370361,fcstd_outputs/sample286.FCStd
9.68,10.04,2.74,3.21,373,533,413,672,450,7.5,0.47,0.64,-0.03,3.3,1,0,1,1,1,1,457618.11600432865,421.79892774729564,6.718746784431387,6.5,0.7418384616601528,44474623.363735884,97.18719999999999,小型_超重構造_標準天井_木造中心,success,6.500027894973755,fcstd_outputs/sample287.FCStd
10.76,10.61,2.99,3.41,377,387,632,691,315,-13.7,0.8,0.62,-0.11,2.6,1,0,0,1,0,1,718044.0441854354,1163.3361903108002,6.861753161532746,5.880000000000001,1.121122985577219,81974493.04276836,114.16359999999999,中型_重構造_標準天井_混合構造,success,6.770891189575195,fcstd_outputs/sample288.FCStd
8.97,10.47,3.36,3.26,508,483,665,691,424,18.4,0.85,0.55,0.26,1.6,0,1,1,1,0,1,810481.1181329663,1133.849009986879,6.733416068998704,5.91,1.9874159828832054,76117063.64246386,93.91590000000001,小型_超重構造_標準天井_木造中心,success,5.760761022567749,fcstd_outputs/sample289.FCStd
9.9,10.59,3.46,2.89,497,515,568,662,380,-25.2,0.26,0.09,-0.13,1.2,0,1,0,1,0,0,569448.6556986187,776.974707977523,5.622642267674523,5.73,2.4910363131041313,59701566.51209889,104.84100000000001,中型_超重構造_標準天井_混合構造,success,5.854263067245483,fcstd_outputs/sample290.FCStd
8.15,11.3,2.63,2.94,565,527,741,542,336,-29.2,0.78,0.65,0.42,2.7,1,1,0,1,0,1,655408.3317348608,692.1408562243403,5.327476857564811,4.33,1.2225262612520775,60359830.311122015,92.09500000000001,小型_超重構造_低天井_木造中心,success,6.017936706542969,fcstd_outputs/sample291.FCStd
8.64,8.75,2.88,3.11,575,509,481,685,310,-1.0,0.14,0.52,-0.15,2.0,0,1,1,0,1,1,572252.2628741473,971.1239704272516,6.4161265139359775,7.15,2.4465845077793995,43262271.073285535,75.60000000000001,小型_超重構造_標準天井_木造中心,success,5.16201114654541,fcstd_outputs/sample292.FCStd
11.4,8.55,2.7,3.06,501,491,693,429,360,-9.2,0.7,0.25,-0.27,1.5,0,1,0,0,0,0,669426.3167512314,1295.0872039964922,6.359802993530562,6.83,1.5823786153464672,65248983.093742535,97.47000000000001,小型_超重構造_標準天井_RC中心,success,5.645860910415649,fcstd_outputs/sample293.FCStd
10.94,10.84,3.33,3.34,369,566,516,716,382,-1.5,0.21,0.33,0.12,1.4,1,0,1,1,0,0,697987.8858350387,893.4572067073169,6.500070536551018,7.6,0.9457480267975054,82774104.18602291,118.58959999999999,中型_超重構造_標準天井_混合構造,success,7.475312948226929,fcstd_outputs/sample294.FCStd
9.38,9.15,3.16,3.32,439,585,588,526,498,6.2,0.7,0.43,0.2,2.6,0,0,0,0,1,0,797009.4933535021,1580.7553920024843,6.948064989356758,6.630000000000001,1.74130715582522,68404933.78605103,85.82700000000001,小型_超重構造_標準天井_RC中心,success,5.689126014709473,fcstd_outputs/sample295.FCStd
11.19,11.65,3.28,3.21,362,401,529,782,385,-4.5,0.34,0.28,-0.4,2.1,0,1,0,1,1,0,490361.4842053815,703.36720385038,6.995724789221589,6.800000000000001,1.5355984263329467,63925239.346208245,130.3635,中型_重構造_標準天井_混合構造,success,7.894766807556152,fcstd_outputs/sample296.FCStd
9.6,8.22,2.91,2.84,542,579,577,511,355,19.1,0.45,0.73,0.14,3.5,0,1,1,1,1,0,630467.4961279016,915.6188293396455,5.973741273748394,4.34,1.178033131083721,49751451.054444976,78.912,小型_超重構造_標準天井_木造中心,success,5.70884108543396,fcstd_outputs/sample297.FCStd
8.4,8.36,3.36,2.73,564,463,557,749,405,-10.5,0.8,0.91,0.04,2.2,1,0,1,1,0,1,965650.0147281169,1044.421313426882,6.485944522488486,5.199999999999999,1.6400592015352367,67811806.63426729,70.224,小型_超重構造_標準天井_木造中心,success,5.706849098205566,fcstd_outputs/sample298.FCStd
8.42,10.84,3.22,3.25,368,488,680,681,500,13.9,0.37,0.04,0.02,1.3,1,1,1,0,0,0,680571.7428290927,791.0297241391098,6.120961522998859,6.859999999999999,1.9292825007270298,62117688.56889121,91.2728,小型_超重構造_標準天井_混合構造,success,5.047635078430176,fcstd_outputs/sample299.FCStd
10.06,10.97,2.62,3.0,492,354,651,463,494,-6.1,0.71,0.56,0.22,2.9,1,1,0,1,1,1,449498.0572818767,423.5311007337727,6.588765013063265,6.640000000000001,0.8941201716362973,49605796.50512481,110.35820000000001,中型_超重構造_標準天井_木造中心,success,5.895704030990601,fcstd_outputs/sample300.FCStd
11.47,10.4,2.92,3.31,528,576,556,697,339,-24.5,0.36,0.24,0.27,3.1,0,1,1,0,0,0,718550.1459242597,1234.503949179075,6.270456251433158,4.8,1.2553065615133052,85714409.8070131,119.28800000000001,中型_超重構造_標準天井_混合構造,success,6.165576934814453,fcstd_outputs/sample301.FCStd
10.61,11.63,3.4,3.34,461,540,647,523,463,-12.4,0.63,0.23,0.09,2.4,0,0,0,0,1,0,714281.8064701064,1286.443976883923,7.18769953143894,6.01,1.4177044827447989,88138303.51211424,123.3943,中型_超重構造_標準天井_RC中心,success,6.170408248901367,fcstd_outputs/sample302.FCStd
8.62,9.11,3.23,3.29,355,362,732,571,454,-14.9,0.11,0.28,0.15,2.7,1,1,0,0,0,1,668359.9522941284,921.9873681420189,6.008736739527239,5.76,1.2879022378550757,52485104.00574376,78.52819999999998,小型_重構造_標準天井_混合構造,success,5.00173807144165,fcstd_outputs/sample303.FCStd
10.12,8.96,3.12,2.64,566,572,543,707,433,-1.3,0.23,1.0,0.33,2.6,1,1,0,0,0,1,1258753.3003988364,1845.677914435243,6.053473266930354,6.119999999999999,0.7702833068660769,114137707.26432458,90.6752,小型_超重構造_標準天井_混合構造,success,6.608683824539185,fcstd_outputs/sample304.FCStd
11.98,9.17,3.0,2.74,367,576,699,479,469,10.5,0.42,0.79,0.42,3.1,0,0,1,0,1,1,758394.8846330752,1303.7629794442162,6.657537371362703,5.199999999999999,1.3316660006092427,83314683.4831819,109.8566,中型_超重構造_標準天井_混合構造,success,6.807199954986572,fcstd_outputs/sample305.FCStd
11.26,11.31,3.23,3.35,558,416,535,738,447,23.8,0.69,0.05,-0.05,2.9,1,0,0,0,0,1,828614.3111643748,1148.9930348587834,6.5412593911122086,5.37,0.7910061071374149,105524529.69536982,127.3506,中型_超重構造_標準天井_混合構造,success,6.1686060428619385,fcstd_outputs/sample306.FCStd
10.17,11.84,3.34,3.4,496,467,799,642,403,16.2,0.23,0.98,0.22,2.1,1,1,0,0,1,0,1210426.6121282314,1329.0769370520968,6.480790454572238,4.630000000000001,1.1162795343278142,145750857.5608743,120.4128,中型_超重構造_標準天井_混合構造,success,8.288986921310425,fcstd_outputs/sample307.FCStd
8.41,8.79,3.14,2.68,520,403,505,626,399,12.7,0.48,0.89,0.06,1.6,0,0,0,0,1,1,920348.5102865578,1924.379912717161,5.898789037322689,5.48,2.027207642832835,68035751.23957247,73.92389999999999,小型_超重構造_標準天井_混合構造,success,6.2493908405303955,fcstd_outputs/sample308.FCStd
11.35,9.98,2.96,3.14,588,549,500,573,406,13.0,0.21,0.03,-0.35,3.2,1,1,0,1,0,1,540901.9419052462,579.151518859204,6.585927453773598,6.449999999999999,0.7921900063030612,61269585.66543295,113.273,中型_超重構造_標準天井_木造中心,success,5.232800006866455,fcstd_outputs/sample309.FCStd
8.46,9.34,3.23,3.05,488,560,638,686,462,-7.7,0.15,0.35,-0.38,1.9,1,1,0,1,1,1,560712.4632248598,425.61033714032084,6.213687870020921,6.98,2.205504184819784,44305480.27916081,79.0164,小型_超重構造_標準天井_木造中心,success,5.007118225097656,fcstd_outputs/sample310.FCStd
8.99,10.53,3.18,3.1,412,378,783,553,467,-29.9,0.56,0.6,-0.11,3.0,1,0,1,1,0,0,647073.4325454333,757.5077109709484,5.7876598648657644,4.26,1.0195899597530593,61255012.36988368,94.6647,小型_重構造_標準天井_混合構造,success,6.276546001434326,fcstd_outputs/sample311.FCStd
9.83,8.4,3.32,2.66,442,377,603,690,343,-15.8,0.88,0.73,0.09,1.7,1,0,0,0,1,0,808306.9246005224,1251.397510267212,6.30285250786401,5.17,2.070675902160558,66743519.378114335,82.572,小型_超重構造_標準天井_混合構造,success,6.204254865646362,fcstd_outputs/sample312.FCStd
8.51,8.17,3.5,3.4,369,405,576,503,326,-21.3,0.54,0.44,-0.19,2.2,1,0,1,0,0,1,505269.86217197817,866.5187138545148,6.253693916547425,5.12,1.2507497717209557,35129746.12627247,69.52669999999999,小型_重構造_標準天井_混合構造,success,4.960847854614258,fcstd_outputs/sample313.FCStd
10.67,10.48,2.65,3.17,598,571,712,414,368,-8.7,0.34,0.82,-0.35,1.2,0,0,0,1,1,1,812350.8448141605,1563.9037325968231,5.856442489606082,5.880000000000001,1.4939172543686285,90838371.22847113,111.8216,中型_超重構造_標準天井_混合構造,success,7.255705118179321,fcstd_outputs/sample314.FCStd
11.66,9.52,3.06,2.78,511,553,534,520,360,-10.7,0.83,0.55,-0.12,2.6,0,1,1,1,0,0,688754.3748300166,1174.1797825268543,6.839412768455667,6.18,1.2940116750430808,76453939.6201313,111.00319999999999,中型_超重構造_標準天井_混合構造,success,6.838529109954834,fcstd_outputs/sample315.FCStd
8.57,9.25,2.96,2.91,457,402,443,447,425,0.5,0.8,0.44,0.45,1.7,0,0,1,0,1,0,488823.4799246308,981.3408668591607,6.667118264454167,7.699999999999999,1.1710247450305475,38750259.3123253,79.27250000000001,小型_超重構造_標準天井_混合構造,success,8.946003913879395,fcstd_outputs/sample316.FCStd
9.94,11.22,3.17,3.27,367,467,484,695,451,0.9,0.83,0.94,0.32,3.0,1,1,1,1,1,0,636640.3395290519,745.954158120225,7.268987978491137,6.16,0.5446854075899952,71002459.81858866,111.5268,中型_超重構造_標準天井_木造中心,success,7.693643093109131,fcstd_outputs/sample317.FCStd
8.95,11.02,2.62,3.34,563,355,455,750,345,15.0,0.14,0.36,-0.35,2.3,0,0,0,0,1,1,823199.527567439,1576.472681220551,6.303576241565154,5.75,1.7015686203224554,81191346.20444894,98.62899999999999,小型_超重構造_標準天井_混合構造,success,5.59707498550415,fcstd_outputs/sample318.FCStd
9.04,9.82,3.24,3.22,399,578,661,685,323,-10.2,0.57,0.42,-0.47,3.3,1,1,1,1,1,0,551227.848940429,464.8374864622419,6.723993813481581,6.23,0.7787871637437146,48934039.588418916,88.77279999999999,小型_超重構造_標準天井_木造中心,success,5.346219062805176,fcstd_outputs/sample319.FCStd
8.79,9.53,3.19,2.76,521,582,457,574,398,-9.7,0.64,0.51,0.44,2.0,0,1,1,0,0,0,685210.2830493476,1349.2586879575808,6.779787736361376,6.279999999999999,1.6183206712128313,57399174.63767587,83.76869999999998,小型_超重構造_標準天井_混合構造,success,5.138009071350098,fcstd_outputs/sample320.FCStd
8.65,9.86,3.15,3.35,424,460,573,635,471,-9.9,0.26,0.23,-0.0,3.4,1,0,1,0,1,0,592276.6883718913,717.8137692211909,6.466054214312439,6.26,0.7339860964325027,50514686.47455023,85.289,小型_超重構造_標準天井_混合構造,success,5.279169082641602,fcstd_outputs/sample321.FCStd
10.68,10.88,3.42,2.93,563,502,689,629,448,14.5,0.7,0.68,0.05,2.6,0,0,0,0,0,1,1156973.3329469154,2000.0000000000002,7.009162503351304,5.800000000000001,1.59317983706965,134438450.13109887,116.1984,中型_超重構造_標準天井_RC中心,success,7.429649829864502,fcstd_outputs/sample322.FCStd
9.69,11.76,3.19,2.89,387,459,422,441,391,-3.7,0.67,0.99,0.24,2.3,0,0,0,1,1,1,673552.3360206484,1693.474540135385,7.022603522909415,5.880000000000001,0.5488212365758027,76754252.31983137,113.95439999999999,中型_超重構造_標準天井_混合構造,success,7.21453595161438,fcstd_outputs/sample323.FCStd
9.29,8.81,2.99,3.12,586,353,694,796,337,-18.9,0.85,0.38,-0.08,1.2,0,1,0,0,1,0,720083.6164866224,996.7975059686115,6.044995048645658,5.86,3.5831620190561604,58935171.58298595,81.8449,小型_超重構造_標準天井_混合構造,success,4.903868198394775,fcstd_outputs/sample324.FCStd
10.41,11.4,2.91,2.77,507,465,776,750,441,21.2,0.59,0.82,0.22,2.5,0,1,0,0,0,1,1272595.8870117222,1853.8340962080645,6.137511778464299,4.13,1.9380653177022253,151024044.29522914,118.674,中型_超重構造_標準天井_混合構造,success,9.996543884277344,fcstd_outputs/sample325.FCStd
8.3,10.93,2.83,2.67,418,380,746,739,448,3.7,0.2,0.54,0.14,1.2,0,1,0,0,1,0,669119.7480221948,992.7621668969969,5.687688113249948,7.380000000000001,2.7647021928914914,60701874.4208255,90.71900000000001,小型_重構造_低天井_混合構造,success,6.217020750045776,fcstd_outputs/sample326.FCStd
11.66,10.56,3.33,2.72,380,527,418,725,449,-10.2,0.17,0.67,-0.2,3.1,0,0,0,0,0,1,877917.9223041076,1803.3570638393926,7.016679002639669,6.23,1.1624735232224854,108097682.60613586,123.12960000000001,中型_超重構造_標準天井_RC中心,success,7.17111873626709,fcstd_outputs/sample327.FCStd
8.05,8.05,3.47,2.86,542,491,724,635,481,-1.0,0.15,0.92,0.35,2.1,0,0,0,0,1,1,1167904.2868083215,2000.0,6.1308939456206515,6.15,2.5902594765435367,75683117.54589626,64.80250000000001,小型_超重構造_標準天井_混合構造,success,5.394856214523315,fcstd_outputs/sample328.FCStd
8.43,9.76,3.33,2.68,521,359,418,561,362,28.7,0.89,0.98,-0.04,2.8,1,0,1,0,0,1,795358.8245757106,1578.5070686723652,5.78680597840331,3.38,0.8615383637168232,65439578.93785082,82.2768,小型_超重構造_標準天井_混合構造,success,7.463977813720703,fcstd_outputs/sample329.FCStd
10.27,11.41,3.41,2.94,364,464,548,766,450,-8.4,0.43,0.2,0.37,2.6,1,1,0,1,1,0,473260.0108248267,392.43331302147516,6.815582024194693,6.41,1.0650891637152782,55456939.350460775,117.1807,中型_超重構造_標準天井_木造中心,success,6.591477870941162,fcstd_outputs/sample330.FCStd
9.36,9.8,3.21,3.04,418,386,477,729,381,3.5,0.24,0.49,0.07,3.5,0,0,1,0,0,1,700342.7475177618,1327.676095410923,6.846255732819266,6.9,1.027763816278991,64241039.54430925,91.728,小型_超重構造_標準天井_混合構造,success,5.428785800933838,fcstd_outputs/sample331.FCStd
10.17,11.23,3.19,2.88,402,571,719,733,306,25.7,0.47,0.84,0.1,1.8,1,0,1,0,0,1,1164768.0794685471,1470.7844393152443,5.67334131172151,4.18,1.4967528166165351,133027114.06483126,114.2091,中型_超重構造_標準天井_混合構造,success,7.935740232467651,fcstd_outputs/sample332.FCStd
8.64,9.95,2.66,3.46,505,368,422,653,470,-9.5,0.22,0.9,-0.31,2.7,1,1,0,0,1,0,720454.673137645,1021.3295475179477,6.276280337911053,5.300000000000001,1.13394657973927,61936047.340297066,85.968,小型_超重構造_標準天井_混合構造,success,5.636221885681152,fcstd_outputs/sample333.FCStd
9.25,9.11,3.35,3.12,469,416,720,663,344,8.2,0.3,0.47,-0.01,3.1,0,0,0,0,1,1,801958.3734965252,1633.948291854048,6.558866236246139,6.43,1.3330991477162972,67579027.23861843,84.2675,小型_超重構造_標準天井_混合構造,success,6.1023850440979,fcstd_outputs/sample334.FCStd
10.45,8.95,3.16,3.2,537,535,553,660,385,-13.9,0.56,0.17,0.25,1.9,1,1,1,1,1,0,511373.2815838145,412.03914159644137,6.406255189788034,6.859999999999999,1.902137407488928,47827464.593330204,93.52749999999999,小型_超重構造_標準天井_木造中心,success,5.245377063751221,fcstd_outputs/sample335.FCStd
8.31,9.39,3.23,2.94,399,470,479,413,377,12.9,0.62,0.76,-0.35,2.9,1,0,1,1,1,0,455846.34786057664,548.2735215224196,6.462227412621313,4.960000000000001,0.7832381210795347,35570100.78527387,78.0309,小型_超重構造_標準天井_木造中心,success,5.11243200302124,fcstd_outputs/sample336.FCStd
9.26,8.14,3.09,3.38,390,581,697,439,481,17.0,0.38,0.21,-0.42,3.2,0,0,0,0,1,1,732186.485910285,1360.4168623511985,6.391852275599716,5.550000000000001,1.4214765636697233,55189581.436568014,75.3764,小型_超重構造_標準天井_混合構造,success,4.882068157196045,fcstd_outputs/sample337.FCStd
10.69,9.6,3.01,2.96,505,501,756,572,381,22.2,0.21,0.41,-0.23,2.4,0,1,1,1,1,0,664786.3053582449,874.227464984666,5.759763960290634,5.03,2.0914082139667713,68223029.80108452,102.624,中型_超重構造_標準天井_木造中心,success,6.502479076385498,fcstd_outputs/sample338.FCStd
8.37,8.47,3.36,2.85,417,529,574,465,301,25.7,0.7,0.89,0.04,2.4,0,1,1,0,0,0,834653.1314055686,1858.7933737146582,5.874518997593318,3.6799999999999997,2.475252073039743,59171815.63255324,70.8939,小型_超重構造_標準天井_混合構造,success,6.808034896850586,fcstd_outputs/sample339.FCStd
8.66,11.19,3.43,3.27,410,577,540,798,394,-28.8,0.8,0.91,-0.39,3.3,0,0,1,1,1,1,614349.4033959294,726.1572485522314,6.371541492848926,3.37,1.1495186071275376,59533774.675843894,96.9054,小型_超重構造_標準天井_木造中心,success,6.81079888343811,fcstd_outputs/sample340.FCStd
10.82,9.98,2.99,2.87,370,570,619,476,342,-16.6,0.31,0.82,0.43,2.5,0,0,1,1,0,0,705667.8089596913,1354.4277756336166,6.164694670813031,4.59,1.30047399868669,76200550.41557974,107.98360000000001,中型_超重構造_標準天井_混合構造,success,6.7275230884552,fcstd_outputs/sample341.FCStd
11.11,9.37,2.77,3.29,582,368,779,570,443,-27.6,0.58,0.53,-0.22,3.1,1,1,0,1,0,0,853424.8619366601,917.6863998719399,5.926335167314877,4.49,1.0811518376100422,88842125.52500966,104.10069999999999,中型_超重構造_標準天井_混合構造,success,6.630635023117065,fcstd_outputs/sample342.FCStd
