Lx,Ly,H1,H2,tf,tr,bc,hc,tw_ext,wall_tilt_angle,window_ratio_2f,roof_morph,roof_shift,balcony_depth,material_columns,material_floor1,material_floor2,material_roof,material_walls,material_balcony,cost_per_sqm,co2_per_sqm,comfort_score,constructability_score,safety_factor,total_cost,floor_area,design_pattern,evaluation_status,evaluation_time_s,fcstd_path
10.44,10.28,3.47,2.89,536,561,960,950,460,11.7,0.88,0.83,-0.04,1.1,0,0,0,1,1,0,1543599.8284670757,1796.1219840394049,6.43443258703957,5.58,3.6509531118755563,165664073.11053765,107.32319999999999,中型_超重構造_標準天井_混合構造,success,5.782747983932495,fcstd_outputs/sample253.FCStd
10.5,8.2,3.39,2.85,502,590,796,973,416,5.2,0.38,0.1,0.29,1.2,1,1,0,0,1,0,855102.1356548173,627.4312216892429,6.089424347270816,7.73,3.1090689262041833,73624293.87987977,86.1,小型_超重構造_標準天井_混合構造,success,3.809778928756714,fcstd_outputs/sample254.FCStd
9.15,10.86,2.69,2.91,470,564,443,836,430,3.4,0.48,0.99,0.19,2.1,0,0,1,0,0,0,1184824.6756300179,1999.9999999999998,6.561905048546962,5.91,1.5931068161115354,117734843.19267924,99.369,小型_超重構造_低天井_RC中心,success,6.328146934509277,fcstd_outputs/sample255.FCStd
8.3,10.13,2.83,2.65,439,398,418,974,323,-14.5,0.82,0.3,-0.34,2.3,0,0,1,0,0,1,617877.1558563829,1080.6513215683144,6.438808384135872,5.800000000000001,2.3687518550614444,51950493.38724882,84.07900000000001,小型_超重構造_低天井_混合構造,success,4.196876049041748,fcstd_outputs/sample256.FCStd
8.77,9.65,3.04,3.05,505,597,751,426,466,-1.7,0.73,0.4,-0.32,2.4,0,0,0,1,1,0,703566.8163864021,1244.904992788401,6.67059458180639,7.08,1.8614500841007748,59543211.454189405,84.6305,小型_超重構造_標準天井_混合構造,success,4.374439001083374,fcstd_outputs/sample257.FCStd
8.63,11.0,2.64,2.95,537,428,723,974,356,7.7,0.9,0.05,0.43,2.6,0,0,0,0,0,0,1004718.6598937041,1300.9546179560602,6.277392165901226,6.98,1.8007710631286782,95377942.38370934,94.93,小型_超重構造_低天井_RC中心,success,5.177815675735474,fcstd_outputs/sample258.FCStd
9.53,8.91,2.85,3.04,574,560,637,555,444,-9.2,0.24,0.31,-0.25,2.2,0,1,1,0,1,0,661590.1172131392,1057.8858896233685,6.207973217534917,6.33,2.5104255590677833,56177138.50983724,84.9123,小型_超重構造_標準天井_混合構造,success,3.935096025466919,fcstd_outputs/sample259.FCStd
8.49,8.73,3.47,2.67,451,462,734,642,351,13.6,0.53,0.82,-0.28,1.9,1,1,1,0,1,1,741856.7388658081,852.8558307091562,5.979539648082261,5.390000000000001,2.8238536210184386,54984715.21423431,74.1177,小型_超重構造_標準天井_木造中心,success,5.2926249504089355,fcstd_outputs/sample260.FCStd
8.07,10.69,2.78,2.79,471,461,768,770,338,-5.2,0.69,0.58,-0.07,3.0,0,0,0,0,0,0,964766.1828943877,1744.8959036137035,6.446528242506412,6.73,1.3668394816821283,83228738.4957879,86.2683,小型_超重構造_低天井_RC中心,success,4.315330982208252,fcstd_outputs/sample261.FCStd
8.54,10.65,2.82,2.79,529,373,829,952,486,-0.9,0.37,0.45,0.41,3.1,1,0,0,1,0,1,1493698.5808547046,1384.0124413380051,6.227824722441781,7.16,0.975235747252795,135853379.62731624,90.951,小型_超重構造_標準天井_混合構造,success,4.265260934829712,fcstd_outputs/sample262.FCStd
10.55,11.11,2.87,3.11,419,400,682,751,492,9.9,0.37,0.28,-0.24,2.8,0,1,0,1,0,1,770552.0262143108,1074.2984095223403,6.629644281470938,6.26,1.6744850580498452,90316788.26859248,117.2105,中型_超重構造_標準天井_混合構造,success,5.699034929275513,fcstd_outputs/sample263.FCStd
11.27,11.72,3.25,3.03,352,556,718,505,418,-6.5,0.44,0.61,0.42,2.8,0,1,1,1,1,1,552882.198833407,671.7873540631697,6.928437747180713,6.6,1.4695891364835718,73027113.50359125,132.0844,中型_超重構造_標準天井_木造中心,success,6.843003988265991,fcstd_outputs/sample264.FCStd
8.43,11.64,3.47,2.61,416,438,857,514,413,-28.9,0.15,0.29,0.38,2.4,1,0,1,1,1,1,480338.82948956086,339.14858479505574,5.453123346179787,4.36,1.4562568357265886,47133343.71142906,98.1252,小型_超重構造_標準天井_木造中心,success,6.945473909378052,fcstd_outputs/sample265.FCStd
10.92,8.4,3.17,3.1,488,526,473,959,498,-16.9,0.7,0.08,0.15,2.5,1,0,1,0,0,1,778983.042291927,762.8234790097989,6.749338248897001,6.0600000000000005,1.7031074843261955,71454556.5033539,91.72800000000001,小型_超重構造_標準天井_混合構造,success,4.851526975631714,fcstd_outputs/sample266.FCStd
9.03,10.11,3.15,2.69,350,536,417,990,391,22.7,0.44,0.93,-0.27,1.4,0,1,1,0,0,0,1190055.2017343966,1995.299236302566,5.685175263324446,4.48,2.0593794131048173,108644066.54849878,91.29329999999999,小型_超重構造_標準天井_混合構造,success,6.648864030838013,fcstd_outputs/sample267.FCStd
11.42,8.25,3.09,3.06,441,502,558,990,462,11.6,0.45,0.5,-0.28,1.2,0,1,1,0,0,1,1073932.6370214229,1541.384252397438,6.318304051188693,6.59,2.597286124531025,101180563.39697336,94.215,小型_超重構造_標準天井_混合構造,success,5.612313985824585,fcstd_outputs/sample268.FCStd
10.79,10.31,2.83,3.11,486,419,632,410,454,-28.3,0.17,0.79,-0.07,2.1,1,0,0,0,1,1,755174.5677624434,1295.9063377671848,5.552663416941588,3.42,1.260258459222286,84009319.27327624,111.2449,中型_超重構造_標準天井_混合構造,success,7.756580114364624,fcstd_outputs/sample269.FCStd
11.99,11.17,2.81,2.8,361,422,620,766,494,18.3,0.17,0.17,-0.47,1.1,1,0,0,0,1,0,732847.9262661712,1054.7657614982038,5.84109063893546,6.42,1.2937099658923588,98149076.92335366,133.9283,中型_重構造_標準天井_混合構造,success,6.701023817062378,fcstd_outputs/sample270.FCStd
9.33,8.66,2.84,3.05,484,364,780,971,337,14.9,0.3,0.24,-0.15,3.4,1,0,1,1,0,0,957116.4832873474,881.7388533146587,5.751912300022546,5.76,0.9037389350012174,77332906.19335443,80.7978,小型_超重構造_標準天井_混合構造,success,5.539247274398804,fcstd_outputs/sample271.FCStd
11.48,10.77,3.47,3.18,456,531,966,931,311,-26.4,0.9,0.3,0.17,2.2,1,1,0,1,1,0,735074.8396516917,480.3694909139499,6.384221277112677,4.61,2.372984542895064,90884359.1445993,123.6396,中型_超重構造_標準天井_木造中心,success,7.124486923217773,fcstd_outputs/sample272.FCStd
8.89,8.34,3.32,2.72,425,451,839,429,378,2.4,0.4,0.59,-0.49,1.9,1,0,0,0,1,1,719695.5381385862,1161.4160570480187,6.02048755418936,7.51,1.8561391948032695,53360098.405993946,74.1426,小型_超重構造_標準天井_混合構造,success,5.692699193954468,fcstd_outputs/sample273.FCStd
10.36,9.02,3.08,2.95,362,556,520,494,395,23.0,0.26,0.2,-0.32,3.3,1,1,0,0,0,1,603617.7280644993,930.0907370332812,5.751991750853733,4.95,0.664751530718664,56406386.55798888,93.4472,小型_超重構造_標準天井_混合構造,success,6.638853073120117,fcstd_outputs/sample274.FCStd
9.7,8.92,2.98,3.16,530,590,884,717,329,-14.5,0.14,0.26,-0.09,1.3,0,0,1,0,1,0,756344.6534377141,955.9930985687155,5.582992773317408,6.300000000000001,3.809506984396405,65441964.79404476,86.52399999999999,小型_超重構造_標準天井_混合構造,success,10.034388065338135,fcstd_outputs/sample275.FCStd
11.83,9.34,2.63,2.72,470,375,500,658,352,-2.4,0.12,0.27,-0.23,2.0,0,0,0,1,1,1,589944.932911669,1122.8799247748584,6.363511163117744,7.01,1.5290983703344867,65184313.51626272,110.4922,中型_超重構造_低天井_混合構造,success,8.384635925292969,fcstd_outputs/sample276.FCStd
11.76,8.82,2.93,2.89,597,530,572,730,413,21.4,0.25,0.12,0.29,3.4,1,0,1,0,1,1,655432.1262292707,614.0446543985631,5.947803526808567,5.61,0.926692767574766,67983517.5153039,103.7232,中型_超重構造_標準天井_木造中心,success,9.42891526222229,fcstd_outputs/sample277.FCStd
11.74,9.55,2.79,2.73,416,406,659,908,380,20.0,0.89,0.45,0.38,1.3,1,0,1,1,0,1,864421.9601624004,880.6529696548728,5.989623121788596,5.75,1.4995890178640376,96916396.90752785,112.117,中型_超重構造_低天井_木造中心,success,9.614358901977539,fcstd_outputs/sample278.FCStd
10.23,9.95,2.91,3.2,429,505,780,575,384,2.7,0.83,0.11,-0.14,1.7,1,1,1,0,0,1,646485.9745452693,744.0050475391369,6.45749542042574,7.98,1.530648904725551,65804837.62000114,101.7885,中型_超重構造_標準天井_木造中心,success,8.81430196762085,fcstd_outputs/sample279.FCStd
11.41,9.24,2.73,3.19,423,556,715,791,491,7.9,0.54,0.13,0.07,3.1,0,1,0,0,1,0,678558.5566062602,836.416170329497,6.616305843467915,6.960000000000001,1.3441932837555801,71539342.92930746,105.42840000000001,中型_超重構造_標準天井_混合構造,success,9.052402973175049,fcstd_outputs/sample280.FCStd
11.88,8.9,3.06,2.89,378,377,879,676,308,-16.2,0.68,0.07,-0.25,1.2,0,1,0,1,0,0,513343.8876047882,677.4276407195184,6.005652253479507,6.630000000000001,2.390779609714201,54276875.92422947,105.73200000000001,中型_重構造_標準天井_混合構造,success,6.014315128326416,fcstd_outputs/sample281.FCStd
8.36,9.97,3.44,2.88,551,407,649,905,373,4.4,0.88,0.54,-0.24,1.6,1,1,1,0,1,1,763231.7112371194,704.2048891997699,6.745310607508696,7.3100000000000005,1.8313141153564945,63614752.54624491,83.3492,小型_超重構造_標準天井_木造中心,success,6.31988787651062,fcstd_outputs/sample282.FCStd
8.82,8.16,2.82,3.1,372,454,530,986,368,18.4,0.49,0.74,0.31,3.0,0,1,1,0,1,1,787632.976387906,1094.2797225118302,6.060457349661752,4.41,1.6433621927580329,56686890.47020927,71.97120000000001,小型_超重構造_標準天井_木造中心,success,7.237789869308472,fcstd_outputs/sample283.FCStd
9.45,11.62,2.61,2.95,510,418,802,755,359,14.1,0.75,0.7,-0.13,1.6,0,0,0,0,1,1,1015574.756189965,1544.2920622932259,6.129838496398634,5.34,2.3429988724584643,111519248.40246384,109.80899999999998,中型_超重構造_低天井_混合構造,success,7.875928163528442,fcstd_outputs/sample284.FCStd
8.84,11.54,3.05,2.76,370,555,499,893,453,-25.3,0.32,0.14,-0.03,2.3,1,0,0,0,1,1,676097.1182464298,777.3860239907573,5.965548848513063,5.22,2.0523703216006113,68971100.981944,102.0136,中型_超重構造_標準天井_混合構造,success,6.7040557861328125,fcstd_outputs/sample285.FCStd
11.11,11.53,3.04,2.66,551,463,612,432,313,4.4,0.66,0.29,0.33,2.1,1,0,0,0,0,1,790929.3982103929,1561.6777195080529,6.712496536893569,6.8100000000000005,0.6949663286652373,101316711.33077437,128.0983,中型_超重構造_標準天井_混合構造,success,7.719450950622559,fcstd_outputs/sample286.FCStd
11.42,11.26,2.74,3.08,385,454,923,512,389,5.3,0.81,0.96,0.26,2.5,0,1,0,1,1,1,829607.1663983918,1117.3533968993572,6.584086437614119,5.720000000000001,1.5038148619098826,106678521.84143609,128.5892,中型_超重構造_標準天井_木造中心,success,7.578861951828003,fcstd_outputs/sample287.FCStd
11.14,11.81,3.0,2.81,559,464,805,739,357,14.9,0.66,0.5,0.16,1.2,1,0,1,1,1,1,679610.8118958106,472.35533871463986,6.3272973942652975,6.26,1.4241170682070492,89411909.0897733,131.5634,中型_超重構造_標準天井_木造中心,success,7.3723437786102295,fcstd_outputs/sample288.FCStd
8.06,9.51,3.23,2.62,457,469,725,614,302,18.3,0.49,0.72,0.48,3.4,1,1,1,1,1,1,554422.4973387341,452.83722155345635,5.801301443377709,4.42,0.7563347404554913,42496817.07451237,76.6506,小型_超重構造_標準天井_木造中心,success,6.41803503036499,fcstd_outputs/sample289.FCStd
9.93,8.07,2.83,2.89,439,425,923,995,327,9.1,0.39,0.85,-0.03,3.3,1,0,0,0,0,0,1896724.1803079103,2000.0,5.729814663279923,5.34,1.0050848913638581,151994181.8613924,80.1351,小型_超重構造_標準天井_RC中心,success,5.820837020874023,fcstd_outputs/sample290.FCStd
10.63,9.73,3.07,2.87,522,561,647,684,359,23.1,0.63,0.1,-0.49,1.9,1,1,0,1,1,1,483421.28540759644,326.6936632653052,5.899331474852602,5.9399999999999995,1.5128199875777635,50000215.207579166,103.42990000000002,中型_超重構造_標準天井_木造中心,success,6.144710302352905,fcstd_outputs/sample291.FCStd
10.53,9.75,3.17,2.94,545,417,853,702,406,-15.2,0.67,0.73,0.4,1.1,0,0,0,1,0,1,1225709.595634438,1765.4170766542186,6.222930918886083,5.23,2.82370495033382,125840539.90979867,102.66749999999999,中型_超重構造_標準天井_混合構造,success,4.9029481410980225,fcstd_outputs/sample292.FCStd
10.89,9.43,2.92,2.96,562,365,601,825,485,-6.5,0.55,0.27,-0.08,1.8,1,0,0,0,1,0,1091215.8999269619,1270.99601218841,6.511249410971445,7.1,1.7905484248649295,112059907.04642951,102.6927,中型_超重構造_標準天井_混合構造,success,5.907984972000122,fcstd_outputs/sample293.FCStd
9.52,8.45,3.09,2.61,366,351,842,750,453,24.0,0.81,0.82,-0.25,1.3,0,0,0,1,1,0,972836.0739357922,1578.7584826286204,5.452962832130217,4.35,3.3853960267715917,78258825.13169086,80.44399999999999,小型_超重構造_標準天井_混合構造,success,5.106078863143921,fcstd_outputs/sample294.FCStd
8.93,9.04,3.14,2.74,355,466,523,841,366,-20.4,0.64,0.58,-0.13,3.2,1,1,1,0,1,0,575714.5332596068,639.1251035374421,6.109897224839373,5.21,0.9797754891200617,46475822.269354925,80.7272,小型_超重構造_標準天井_木造中心,success,4.574970960617065,fcstd_outputs/sample295.FCStd
10.91,9.84,3.39,2.72,388,553,523,764,372,-11.0,0.77,0.61,-0.08,3.4,0,0,1,1,1,1,545855.5859925244,639.0017310537357,7.02912630559228,6.15,1.1273024703015548,58599998.92087586,107.3544,中型_超重構造_標準天井_木造中心,success,7.892999887466431,fcstd_outputs/sample296.FCStd
9.16,8.35,3.49,3.12,445,431,559,483,376,-12.0,0.62,0.37,0.49,2.4,0,0,0,1,1,0,607235.4815700265,1168.2998241498442,6.725909750338983,6.050000000000001,1.8009585882548647,46445013.04336505,76.486,小型_超重構造_標準天井_混合構造,success,4.912519216537476,fcstd_outputs/sample297.FCStd
11.43,9.37,2.87,2.85,441,428,832,799,311,-15.1,0.15,0.53,0.01,2.7,0,1,0,1,1,1,701608.7305388622,733.6842900521851,5.984065989872983,5.74,1.8006215951017193,75141663.59285465,107.09909999999999,中型_超重構造_標準天井_木造中心,success,6.366843938827515,fcstd_outputs/sample298.FCStd
11.43,10.11,2.69,2.78,373,449,794,947,311,23.9,0.67,0.91,0.11,1.2,1,1,1,0,1,1,1109225.6644858334,1070.5023750880555,5.419537512828276,4.36,2.7075112028000268,128179122.87868877,115.55729999999998,中型_超重構造_低天井_木造中心,success,5.90768575668335,fcstd_outputs/sample299.FCStd
9.1,10.65,3.39,2.77,364,408,633,866,492,23.5,0.11,0.22,-0.37,2.1,0,0,0,1,1,1,723355.128706838,1065.5476563787174,5.974724598809894,4.9,2.3908650827851328,70103962.2986232,96.915,小型_重構造_標準天井_混合構造,success,4.596409797668457,fcstd_outputs/sample300.FCStd
10.63,9.5,3.0,3.04,434,444,537,645,460,-4.2,0.17,0.41,-0.42,2.2,0,0,1,0,0,0,736022.6705977236,1496.4473585732226,6.539592079265156,6.83,1.6585144689205633,74327249.39031112,100.98500000000001,中型_超重構造_標準天井_RC中心,success,6.359441041946411,fcstd_outputs/sample301.FCStd
9.12,8.18,3.47,3.01,599,363,508,729,475,-20.2,0.18,0.93,0.5,1.2,0,1,0,0,0,0,1120450.0053853735,1976.8381423651624,5.661119376948914,4.73,1.6382290886334696,83587363.12175746,74.60159999999999,小型_超重構造_標準天井_RC中心,success,6.030670881271362,fcstd_outputs/sample302.FCStd
10.39,8.74,3.2,2.93,561,404,931,493,388,14.1,0.29,0.41,0.38,1.4,1,1,0,1,1,1,672634.9250674577,489.07101304628185,5.624720728939133,6.34,1.8797260342642772,61081035.85648075,90.80860000000001,小型_超重構造_標準天井_木造中心,success,4.745715141296387,fcstd_outputs/sample303.FCStd
9.47,11.16,3.02,2.71,423,600,647,428,350,1.6,0.35,0.43,-0.18,2.5,0,1,0,1,0,1,564162.5516827841,1011.8053118005212,6.502820550798166,7.09,1.2905575725883613,59623632.10710538,105.68520000000001,中型_超重構造_標準天井_混合構造,success,5.044734954833984,fcstd_outputs/sample304.FCStd
10.52,11.56,2.74,2.88,419,591,997,980,309,-15.8,0.68,0.6,0.47,2.5,1,1,1,0,0,1,1150232.4955830434,1040.4550234793287,6.1490271549671025,5.67,1.3337026892305854,139881154.0668486,121.6112,中型_超重構造_標準天井_木造中心,success,5.7521138191223145,fcstd_outputs/sample305.FCStd
10.61,10.02,2.6,3.07,374,379,896,889,460,-4.8,0.64,0.96,-0.36,1.3,0,0,1,0,1,0,1156744.3063640206,1629.276334937497,6.076964354773782,6.27,2.5310790935226763,122976032.04703301,106.31219999999999,中型_超重構造_標準天井_混合構造,success,7.09036111831665,fcstd_outputs/sample306.FCStd
9.96,9.21,3.34,2.94,412,536,769,904,491,-18.9,0.69,0.86,-0.25,1.6,0,0,1,0,1,1,1061333.0422121256,1179.8638439433819,6.2185850456818415,4.86,3.7883046239815905,97357778.09498584,91.73160000000001,小型_超重構造_標準天井_混合構造,success,5.912954092025757,fcstd_outputs/sample307.FCStd
10.41,8.39,2.99,2.81,378,371,853,547,340,14.1,0.72,0.82,-0.21,1.2,1,1,0,0,1,0,713853.2112872134,995.979816959314,5.815212848164961,5.34,1.852365415941984,62347868.08850409,87.3399,小型_重構造_標準天井_混合構造,success,6.6218249797821045,fcstd_outputs/sample308.FCStd
10.46,9.11,2.96,3.11,386,586,630,421,335,-14.3,0.49,0.55,0.3,2.7,0,1,1,0,1,0,553013.3666076155,939.2539247572452,6.443548870789748,5.82,1.6298861339932367,52696975.512059644,95.2906,小型_超重構造_標準天井_混合構造,success,5.362322807312012,fcstd_outputs/sample309.FCStd
10.24,10.06,3.46,2.83,543,403,982,403,342,-25.8,0.39,0.19,0.04,3.1,1,0,0,0,1,1,668704.9042359001,943.9149281414935,5.672911919700839,5.17,0.9111809335435797,68886234.48691872,103.01440000000001,中型_超重構造_標準天井_混合構造,success,6.5574951171875,fcstd_outputs/sample310.FCStd
9.66,8.43,3.07,3.18,425,398,932,480,332,9.7,0.16,0.64,0.22,1.4,1,0,0,1,1,0,822556.8623010506,1033.0407776447341,5.589589117342655,6.779999999999999,2.138699595513634,66983931.0132513,81.4338,小型_超重構造_標準天井_混合構造,success,5.615580797195435,fcstd_outputs/sample311.FCStd
9.02,11.65,2.95,2.63,456,384,689,900,434,0.6,0.67,0.34,-0.17,1.9,0,1,0,0,0,0,907121.2785263498,1383.9521516949703,6.569803000566809,7.6899999999999995,2.1847924114720696,95323025.31138441,105.083,中型_超重構造_低天井_RC中心,success,6.935851097106934,fcstd_outputs/sample312.FCStd
10.36,11.77,3.26,3.13,476,374,691,765,422,23.8,0.33,0.64,0.04,3.1,1,0,0,1,0,0,1225120.734504603,1539.2266734921316,6.3946178466068595,4.87,0.7363948762012157,149387792.02743468,121.93719999999999,中型_超重構造_標準天井_混合構造,success,8.593192338943481,fcstd_outputs/sample313.FCStd
10.65,8.53,2.91,2.6,415,504,844,607,440,16.3,0.36,0.02,0.16,2.7,1,0,1,0,1,0,601443.1241052902,477.4634050208626,5.656700715603067,6.119999999999999,1.5622300310815158,54637799.88778303,90.8445,小型_超重構造_低天井_混合構造,success,6.6758739948272705,fcstd_outputs/sample314.FCStd
9.69,9.36,2.77,3.11,404,384,861,485,390,27.4,0.28,0.19,0.41,1.8,1,1,0,1,1,0,495658.9137456524,462.7621053411605,5.041857215060638,5.51,2.854027765980014,44955470.42246868,90.69839999999999,小型_重構造_標準天井_木造中心,success,7.185935735702515,fcstd_outputs/sample315.FCStd
8.41,10.33,3.13,3.0,408,418,630,518,396,-25.0,0.9,0.13,-0.37,1.6,0,0,1,1,1,1,395966.86597766035,420.62708190025995,5.923399654535114,5.75,1.6950977170372072,34399740.27186903,86.8753,小型_超重構造_標準天井_木造中心,success,5.596218109130859,fcstd_outputs/sample316.FCStd
9.55,11.1,2.73,3.07,583,557,981,968,372,19.6,0.48,0.86,-0.05,2.8,0,1,0,1,0,0,1464408.0649283908,1722.2919233192208,5.739799551425289,4.29,1.6248741968290785,155234576.92273408,106.00500000000001,中型_超重構造_標準天井_混合構造,success,7.579925060272217,fcstd_outputs/sample317.FCStd
11.57,11.63,3.18,2.71,553,548,681,844,321,21.6,0.17,0.65,0.41,1.3,0,1,0,0,0,0,1044562.4202299275,1666.7577818994876,5.896174860462939,5.59,1.711758157466627,140555379.15996084,134.5591,中型_超重構造_標準天井_RC中心,success,6.9350221157073975,fcstd_outputs/sample318.FCStd
11.36,8.09,3.38,2.93,452,582,652,855,345,-10.4,0.16,0.94,0.2,1.9,0,0,0,1,1,1,1154504.8394009077,1819.1370859637836,6.20562313037436,5.710000000000001,2.659641521065921,106101765.55255799,91.9024,小型_超重構造_標準天井_混合構造,success,5.670018911361694,fcstd_outputs/sample319.FCStd
9.64,8.84,2.81,2.79,591,506,437,998,383,6.9,0.37,0.81,-0.31,2.8,1,0,1,0,1,0,1001892.5288287768,1054.599821332271,6.190771898292599,5.5600000000000005,1.3608878505587638,85378876.76471917,85.2176,小型_超重構造_低天井_混合構造,success,4.8479180335998535,fcstd_outputs/sample320.FCStd
11.66,10.48,3.07,3.14,437,468,714,662,406,-15.4,0.24,0.56,-0.31,1.1,1,0,0,1,1,0,823184.1595378376,999.4885710210116,6.129147667931253,6.210000000000001,1.668901098756853,100590470.10621324,122.19680000000001,中型_超重構造_標準天井_混合構造,success,5.51556396484375,fcstd_outputs/sample321.FCStd
10.25,10.79,2.61,2.79,518,572,580,414,454,5.1,0.16,0.3,0.26,3.1,0,1,0,1,1,0,507369.3015349627,788.8744499746316,6.349887031193199,6.74,1.1135562510685233,56113776.32651304,110.5975,中型_超重構造_低天井_混合構造,success,5.564182996749878,fcstd_outputs/sample322.FCStd
8.42,11.57,3.48,3.17,398,479,915,562,478,21.5,0.28,0.59,-0.15,2.2,1,1,0,1,1,1,630319.6946883508,449.0021665239653,6.059525604394252,5.1,1.450950203075953,61405366.46472232,97.4194,小型_超重構造_標準天井_木造中心,success,5.344823122024536,fcstd_outputs/sample323.FCStd
11.08,8.06,2.64,3.13,375,534,532,906,387,-8.1,0.12,0.34,0.01,3.1,1,1,1,1,1,1,667746.2741223816,493.68260431303713,6.172868131392588,6.4399999999999995,1.2598391207866528,59632947.461244464,89.3048,小型_超重構造_標準天井_木造中心,success,5.69772481918335,fcstd_outputs/sample324.FCStd
9.83,11.11,2.64,3.19,543,359,765,988,479,9.6,0.88,0.1,0.5,2.8,1,1,1,0,1,0,832805.636553839,617.2236742465601,6.475928851351023,6.789999999999999,1.1768100378034358,90951786.21537226,109.2113,中型_超重構造_標準天井_木造中心,success,4.575721979141235,fcstd_outputs/sample325.FCStd
8.45,9.03,3.45,3.1,510,386,723,801,480,12.1,0.89,0.55,0.36,1.3,1,0,1,0,0,1,1082869.6355091839,1154.4226947673574,6.386710594613407,6.539999999999999,1.9470303109911553,82626743.233075,76.30349999999999,小型_超重構造_標準天井_混合構造,success,5.982543230056763,fcstd_outputs/sample326.FCStd
8.17,10.17,2.74,2.87,493,350,939,943,445,-28.4,0.55,0.61,-0.1,2.0,0,1,0,1,1,1,720671.2700746306,640.6934048372253,5.163178927033431,4.41,4.1815460403074205,59879783.09210397,83.0889,小型_超重構造_標準天井_木造中心,success,5.037795066833496,fcstd_outputs/sample327.FCStd
11.86,11.73,3.45,2.98,358,567,869,838,486,23.6,0.75,0.06,-0.23,3.4,0,0,0,0,0,1,987732.8045337786,1177.8394244383958,6.807252818608165,5.39,1.0936533125254502,137411214.7545693,139.1178,中型_超重構造_標準天井_RC中心,success,5.952087163925171,fcstd_outputs/sample328.FCStd
10.17,8.75,3.27,2.98,391,401,963,435,472,-23.7,0.75,0.14,-0.08,2.0,1,1,0,0,0,0,609393.1917099311,788.1397825433788,5.9040729950484145,5.38,1.4822291293001533,54228376.647287495,88.9875,小型_重構造_標準天井_混合構造,success,4.756340980529785,fcstd_outputs/sample329.FCStd
11.8,10.37,3.18,2.75,383,377,446,964,384,12.6,0.14,0.61,-0.14,3.5,1,1,1,0,1,0,707603.1305089236,828.6504246675954,6.670100790259182,5.99,0.6594721210711204,86586564.66785493,122.366,中型_重構造_標準天井_木造中心,success,6.428179979324341,fcstd_outputs/sample330.FCStd
11.22,10.87,3.0,3.12,552,544,738,677,446,17.5,0.24,0.68,0.34,2.9,1,1,1,0,0,1,1255979.9913603961,1324.582549309099,6.159968032459475,5.5,0.9660597410450208,153181078.1183018,121.9614,中型_超重構造_標準天井_木造中心,success,8.551003217697144,fcstd_outputs/sample331.FCStd
8.82,10.59,3.27,3.04,527,448,835,694,392,21.3,0.75,0.33,-0.11,3.1,1,0,0,1,0,0,1225336.5452940364,1448.633504381041,6.307656544776002,5.12,0.8604093624187334,114451089.60933512,93.4038,小型_超重構造_標準天井_混合構造,success,5.383433818817139,fcstd_outputs/sample332.FCStd
10.78,11.63,3.18,2.84,477,510,663,492,452,12.0,0.7,0.99,-0.45,1.1,0,0,0,1,1,1,1046486.53026873,2000.0,6.592247263298176,5.550000000000001,0.832157335589686,131199481.38093305,125.3714,中型_超重構造_標準天井_混合構造,success,9.249086141586304,fcstd_outputs/sample333.FCStd
10.17,9.43,2.86,2.7,574,380,610,407,462,7.9,0.65,0.59,-0.22,2.8,1,1,0,1,0,0,689058.8577916457,968.5337537040045,6.367623931676707,6.460000000000001,0.8729332574125088,66082880.54467797,95.9031,小型_超重構造_低天井_混合構造,success,7.8318400382995605,fcstd_outputs/sample334.FCStd
11.86,9.27,3.12,3.01,395,519,692,450,411,1.4,0.47,0.04,0.37,2.8,1,0,1,0,0,1,494363.9969095206,630.1286491092081,6.636079045954212,7.609999999999999,0.8276743080333295,54351465.42102589,109.94219999999999,中型_超重構造_標準天井_混合構造,success,7.30044412612915,fcstd_outputs/sample335.FCStd
9.26,8.87,2.71,3.15,385,366,661,915,469,24.2,0.51,0.74,0.34,1.6,1,1,1,1,1,0,736994.6767237671,613.682607454509,5.591772292806672,4.33,3.2475266133363605,60533942.16631867,82.13619999999999,小型_超重構造_標準天井_木造中心,success,4.993809223175049,fcstd_outputs/sample336.FCStd
9.63,11.85,2.92,2.94,385,476,721,401,342,-20.1,0.78,0.69,0.13,2.5,0,1,1,1,0,1,530219.7819466589,896.1664609032631,6.333430909780266,5.24,1.1949194025370613,60506295.52673396,114.11550000000001,中型_超重構造_標準天井_木造中心,success,4.789445877075195,fcstd_outputs/sample337.FCStd
8.24,11.83,3.16,2.73,584,521,439,548,388,-23.3,0.71,0.63,-0.36,2.0,1,0,1,0,1,1,482845.968844043,603.0877188266662,6.37877763790707,4.92,0.999615036852288,47067438.766142234,97.4792,小型_超重構造_標準天井_木造中心,success,5.8865790367126465,fcstd_outputs/sample338.FCStd
9.56,8.92,2.68,2.7,532,551,535,486,414,-4.7,0.77,0.2,-0.27,3.1,1,0,1,0,0,0,636339.2315712731,958.7854347842218,6.369386389857403,6.779999999999999,0.9201765023277741,54263955.24008662,85.2752,小型_超重構造_低天井_混合構造,success,5.29950213432312,fcstd_outputs/sample339.FCStd
